,0,1,2,3,4,5,6,7
196,655,SIL-Koordinationsgespräch 2,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 06.07.2007 15:30,"Medienkonferenz mit: Raymond Cron, Direktor BAZL; Rita Fuhrer, Regierungspräsidentin Kanton Zürich; Hans-Peter Lenherr, Regierungsrat Kanton Schaffhausen; Josef Keller, Regierungsrat Kanton St.Gallen; Andreas Schmid, Verwaltungsratspräsident der Flughafen Zürich AG",Anton Kohler; Kommunikationsbeauftrager BAZL; Tel. 031 325 83 70,Bundesamt für Zivilluftfahrt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-655.html
197,658,"Ausstellung: Ferdinand Rudolf Hassler (1770-1843) - Schweizer Pionier für die Vermessung, Kartierung und die Masse der USA","Bundesamt für Metrologie METAS, Lindenweg 50, Bern-Wabern 3084 Bern-Wabern",Mo 09.07.2007,"Vom 8. bis 13. Juli 2007 findet in Bern die 22. Internationale Konferenz zur Geschichte der Kartographie ICHC2007 statt, zu der mehr als 250 Wissenschaftlerinnen und Wissenschaftler erwartet werden. Im Rahmen dieser Konferenz wird vom 9. Juli bis zum 11. August im Bundesamt für Metrologie METAS in Wabern eine öffentliche Ausstellung zum Leben und Werk des Geodäten, Metrologen und Mathematikers Ferdinand Rudolf Hassler gezeigt. Die Ausstellung steht unter dem Patronat der Bundesämter für Metrologie (METAS) und für Landestopografie (swisstopo) sowie des Schweizerischen Bundesarchivs (BAR). Der aus Aarau stammende F. R. Hassler war bereits in seiner Studienzeit an ersten Vermessungsarbeiten in der Schweiz beteiligt. 1798 wurde er von der Helvetischen Republik mit der Landesvermessung der Schweiz betraut. Diese Zielsetzung kann mit der Grundaufgabe des heutigen Bundeamtes für Landestopografie swisstopo verglichen werden. Nach dem Zusammenbruch der Helvetischen Republik wanderte Hassler 1805 in die USA aus, wo er 1807 den Survey of the Coast (später U.S. Coast & Geodetic Survey) gründete. Dieses Amt ist heute ein Teil der U.S. National Oceanic and Atmospheric Administration (NOAA), welche in diesem Jahr das 200jährige Jubiläum feiern kann. Hassler hatte bei seiner Überfahrt nach Amerika einen der Komitee-Meter aus Paris in seinem Gepäck - er hat also den Meter nach Amerika gebracht. Später befasste er sich auch mit der Vereinheitlichung der amerikanischen Masse und er gilt als Gründungsvater des U.S. National Institute for Standards and Technology (NIST). Datum und Öffnungszeiten: 9. Juli bis 10. August 2007, jeweils Montag bis Freitag von 8 bis 12 und 14 bis 16.30 Uhr; sowie Samstag 11. August 2007 von 9 bis 12 und 14 bis 16 Uhr. Eintritt: Fr. 6.- , übliche Ermässigungen","Bundesamt für Metrologie; (Hr. R. Wullschleger, Tel. 031 323 33 29)","Bundesamt für Metrologie (METAS), Bundesamt für Landestopografie (swisstopo), Schweizerisches Bundesarchiv (BAR)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-658.html
198,659,Medienkonferenz,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 13.07.2007 10:30 - 11:30,Angaben folgen,"Matthias Müller, SVP Schweiz",SVP/UDC,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-659.html
199,660,Legislaturziele,Medienzentrum: kleiner Konferenzsaal / Centre de presse: petite salle de conférence Bern,Fr 14.09.2007 10:30,Medienkonferenz,Pierre-André Tschanz; Secrétaire d'association de l'APC; tél. 031 938 60 61,Aktionsgemeinschaft Service public,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-660.html
200,661,Präsentation Sicherheitsstudie Prof. Dr. Karl W. Haltiner,Bundeshaus Ost; Palais fédéral est Bern,Fr 24.08.2007 10:00 - 11:00,Medienkonferenz,"Kommunikation VBS, Tel. 031 324 50 58","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-661.html
201,663,Stellungnahme der ERK zur Diskriminierung bei der Einbürgerung,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 13.09.2007 09:00 - 10:00,Medienkonferenz,Sekretariat der Eidg. Kommission gegen Rassismus ERK; Tel. 031 324 12 93,Eidg. Kommission gegen Rassismus ERK,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-663.html
202,667,Vorstellung der Liste,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 17.07.2007 10:00,Medienkonferenz,"Reto Nause, 079 439 90 57",Die Liberal-Sozialen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-667.html
203,668,Wirtschaft gegen LSVA-Erhöhung,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Fr 20.07.2007 10:15,Medienkonferenz,"Patrick Lucca, Schweiz. Gewerbevervand, Tel. 031 380 14 42",Schweiz. Gewerbeverband,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-668.html
204,669,Bildung für die Zukunft,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 07.08.2007 10:30,Medienkonferenz,Alexandra Perina; CVP Schweiz / PDC Suisse; 031 357 33 37,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-669.html
205,673,Jugendarbeitslosigkeit,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 10.08.2007 10:30 - 11:30,Medienkonferenz,"Simon Oberbeck, Präsident Junge CVP Schweiz, 061 295 93 11",Junge CVP ; JDC,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-673.html
206,674,Nationale Föderalismuskonferenz 2008: Der Schweizer Föderalismus unter Effizienzdruck,Mediezentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 27.08.2007 11:00 - 12:00,"Medienkonferenz;; Redner: Bundesrat Christoph Blocher, Ständerat Christoffel Brändli, Regierungsrat Kt. Aargau Kurt Wernli","Matthias Schnyder, Staatskanzlei Kt. Aargau, Regierungsgebäude, 5000 Aarau, Tel: 062 835 12 63",Staatskanzlei Kanton Aargau,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-674.html
207,675,Sportpolitik,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral; Konferenzsaal / salle de conférence Bern,Fr 03.08.2007 10:00 - 11:00,Medienkonferenz,"Claudine Godat, porte-parole du PS Suisse / Sprecherin SP Schweiz",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-675.html
208,677,Städte Gipfel,Foyer Stadttheater Basel,Sa 18.08.2007 12:30 - 16:30,"In Gegenwart von zahlreichen ihrer Exekutivmitgliedern, zeigt die SP, wie die sie in den Schweizer Städten Tag für Tag erfolgreich regiert","Claudine Godat, porte-parole /Pressesprecherin, PS/SP Suisse/Schweiz",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-677.html
209,679,Medientreffen mit BR Couchepin,St. Petersinsel,Do 30.08.2007 08:00 - 15:00,Abfahrt ab Bern: 08:00 Uhr,Informationsdienst EDI / Service de presse DFI (031 322 85 79),Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-679.html
210,685,Beruf und Kinderwunsch vereinbar machen,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 10.08.2007 09:00,Medienkonferenz,Christian Weber; Pressechef FDP Schweiz / chef de presse PRD Suisse,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-685.html
211,686,Wahlcenter der FDP: Einblick in die Werkstatt,Generalsekretariat FDP / secrétariat général du PRDS; Neuengasse 20 3011 Bern,Mi 15.08.2007 11:30,Medienapéritif,Christian Weber; Pressechef FDP Schweiz / chef de presse PRD Suisse,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-686.html
212,687,Familien entlasten,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 21.08.2007 11:00 - 12:00,Medienkonferenz,Alexandra Perina; CVP Schweiz / PDC Suisse; 078 659 29 89,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-687.html
213,689,Pressefrühstück / Déjeuner de presse,"3063 3063 Ittigen, Haus des Sports, Talgutzentrum 27",Di 05.12.2006 10:00 - 11:00 Abgesagt,Dopingbekämpfung / Lutte contre le dopage,"Béatrice Wertli, Leiterin Kommunikation BASPO",Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-689.html
214,693,Gebirgskantone fordern eine angemessene Entschädigung der Ressource Wasser,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 06.08.2007 10:00,Medienkonferenz,Moritz Steiner; Sekretär RKGK / secrétaire CGCA / segretario CGCA; 027 606 31 05,Regierungskonferenz der Gebirgskantone (RKGK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-693.html
215,695,Zukünftige Entwicklung Bahn-Infrastruktur,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 09.08.2007 10:00,Medienkonferenz,"Gregor Saladin, Pressesprecher BAV, 031 323 06 65",Bundesamt für Verkehr,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-695.html
216,698,Steuern vereinfachen: Vernehmlassung zu EasySwissTax,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 16.08.2007 10:00,Medienkonferenz,Christian Weber; Pressechef FDP Schweiz / chef de presse PRD Suisse; Tel. 031 320 35 35,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-698.html
217,699,Bundesrat Moritz Leuenberger informiert über die Weiterentwicklung der Schweizer Klimapolitik,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral; Centro di media di Palazzo federale Bern,Do 16.08.2007 11:30,Medienkonferenz,Pressedienst UVEK / service de presse du DETEC / servizio stampa DATEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-699.html
218,703,Jugendsession - Wahldebatte,"Bundesplatz / Place fédérale; Bei schlechtem Wetter findet der Anlass im Medienzentrum Bundeshaus statt. En cas de mauvais temps, la manifestation aura lieu au centre de presse du Palais fédéral. Bern",Mo 24.09.2007 12:00,Wahldebatte mit Politikerinnen und Politikern,"Geo Taglioni, SAJV CSAJ; Gerechtigkeitsgasse 12; Postfach; 3000 Bern 8; Tel 031 326 29 37 Fax 031 326 29 30",Schweizerische Arbeitsgemeinschaft der Jugendverbände (SAJV),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-703.html
219,704,Rencontre-séminaire: Comment développer un projet de lutte contre le racisme et la discrimination?,"Administration Cantonale, Grand-Rue 27, Salle de conférence, 3e étage 1700 Fribourg",Mi 29.08.2007 14:00 - 17:00,"Dès 2006, la Confédération octroie des aides financières pour des projets contre le racisme mis sur pied par des associations, des ONG, des organismes publics ou privés. Les projets doivent être expressément consacrés à la confrontation avec le racisme, l’antisémitisme, la xénophobie. Le prochain délai de dépôt des dossiers est fixé au 15 septembre 2007. Cette rencontre-séminaire vise à donner des outils concrets pour s’engager sur le terrain en mettant sur pied des projets de lutte contre le racisme et à servir d’espace d’échange sur cette problématique très actuelle. Elle permettra de préparer au mieux votre projet en vous présentant les conditions à remplir pour déposer votre dossier et pouvoir bénéficier d’un soutien financier.","Gabriela Amarelle; Service de lutte contre le racisme SLR; Secrétariat général DFI; Inselgasse 1, 3003 Berne; Tél. 031 322 70 75; gabriela.amarelle@gs-edi.admin.ch; INSCRIPTION: Par formulaire électronique ci-contre jusqu'au lundi 27.8.2007, merci.",Secrétariat général DFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-704.html
220,707,Neuerungen auf www.ch.ch,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 31.08.2007 13:00 - 14:00,"Medienkonferenz; An der Medienkonferenz nehmen teil: Annemarie Huber-Hotz, Bundeskanzlerin; Rainer Gonzenbach, Präsident Steuerungsausschuss www.ch.ch, Staatsschreiber TG; Juan F. Gut, Direktor a.i. Eidgenössisches Personalamt; Christoph Bucher, Direktor Personalamt des Kantons Zürich","Amr Huber, Leiter Web BK, 031 323 82 19; Julia Glauser, Kommunikation Web BK, 031 324 05 94",Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-707.html
221,708,Medienapéro,Café Bar Diagonal; Amthausgasse 18 3011 Bern,Di 18.09.2007 18:00 - 20:00,Marianne Binder; Kommunikationschefin / Responsable de la communication; 079 686 01 31,CVP-Bundeshausfraktion,"Attachments   Einladung an die Medien (PDF, 71 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-708.html
222,710,Accessibility-Studie 2007,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 11.09.2007 09:00 - 10:30,"Medienkonferenz; Bestandesaufnahme der Zugänglichkeit von Websites des Gemeinwesens für Menschen mit Behinderungen; An der Medienkonferenz nehmen teil: Prof. Dr. Dr. Helmut Krueger, Präsident der Stiftung ""Zugang für alle""; Nationalrätin Pascale Bruderer; Amr Huber, Leiter Web BK; Dr. Andreas Rieder, Leiter des Eidg. Büros für die Gleichstellung von Menschen mit Behinderungen; Markus Riesch, Herausgeber der Studie, Stiftung ""Zugang für alle""","Markus Riesch; Stiftung ""Zugang für alle"" / Fondation ""acces pour tous""; 044 383 44 16","Stiftung ""Zugang für alle"" / Bundeskanzlei (BK)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-710.html
223,713,"Machbarkeitsstudie ""Stiftung Forschung Schweiz""",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 14.09.2007 09:00,Medienkonferenz,Anita Gut; cR Kommunikation AG; Obere Wiltisgasse 48; Postfach; 8700 Küsnacht; 043 266 88 00,"NR Ruedi Noser / Verein Machbarkeit ""Stiftung Forschung Schweiz""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-713.html
224,714,Dritter Bericht über die Umsetzung der Flankierenden Massnahmen zur Freizügigkeit im Personenverkehr,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 27.09.2007 10:00 - 11:00,Medienkonferenz,Evelyn Kobelt; Pressesprecherin EVD; Tel. +41 (0)31 322 20 59,Eidgenössisches Volkswirtschaftsdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-714.html
225,715,"Studie ""Strahlenbelastung an Arbeitsplätzen""",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 13.09.2007 11:30,Point de presse,Rita Baldegger; Leiterin Kommunikation / Cheffe de la communication; 031 323 37 90,Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-715.html
226,716,"37 Gründe, liberal zu sein",Club zum Rennweg; Fortunagasse 13 8001 Zürich,Do 23.08.2007 10:30,Buchpräsentation,Christian Weber; FDP Schweiz / PRD Suisse; 031 320 35 35,NR Fulvio Pelli,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-716.html
227,717,Wechsel in der Geschäftsleitung SBB,Hauptsitz SBB; Hochschulstrasse 6 Bern,Do 16.08.2007 10:00 - 11:00,Point de presse,Roland Binz; Mediensprecher SBB; Tel. 051 220 41 11,SBB/CFF,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-717.html
228,719,Eidgenössische Ausländerkommission nimmt Stellung zu aktuellen Integrationsfragen und orientiert über die zukünftige Tätigkeit,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 11.09.2007 13:30 - 14:30,Medienkonferenz,"Elsbeth Steiner; Informationsverantwortliche EKA / responsable de l'information CFE; Tel. 031 324 52 61, mailto:elsbeth.steiner@bfm.admin.ch",Eidgenössische Migrationskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-719.html
229,721,Gutachten Prof. Leu zu erwerbsabhängigen Steuergutschriften,Bernerhof Bern,Fr 31.08.2007 11:00 - 12:00,Medienkonferenz,Kommunikation EFD / Communication DFF; Tel. 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-721.html
230,722,Treffen zwischen Bund - KKJPD - CLDJP: Engagement der Romandie und des Kantons Tessin für die EURO 2008 (Sicherheit),Flughafen / Aéroport Genève-Cointrin; Gebäude / Bätiment Skyguide; Route de Pré-Bois 15-17 Genf,Mi 22.08.2007 18:30,Point de presse,"Christoph Neuhaus, Kommunikationsverantwortlicher / Responsable du service Communication; Projektorganisation Öffentliche Hand UEFA EURO 2008 / Structure des pouvoirs publics pour l'UEFA EURO 2008; christoph.neuhaus@baspo.admin.ch; 079 678 97 23","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-722.html
231,723,Die Stiftung Produktive Schweiz schenkt der Schweiz 8.5 Millionen Arbeitsstunden,Amthausgasse 28 3011 Bern,Di 21.08.2007 10:15,Medienkonferenz,"Andreas Hugi, Stiftung Produktive Schweiz; Tel. 031 312 18 48; info@furrerhugi.ch",Stiftung Produktive Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-723.html
232,724,Geheimplan gegen Blocher,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 27.08.2007 13:30,Medienkonferenz,"Roman S. Jäggi, Pressesprecher SVP",SVP/UDC,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-724.html
233,725,AKW-Sicherheit,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 06.09.2007 10:30,Medienkonferenz,"Jean-Yves Gentil, porte-parole PSS, tél. 031 329 69 69",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-725.html
234,727,"SP stärken, Rechtsblock im Bundesrat knacken",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 28.08.2007 14:00,Medienkonferenz,Claudine Godat; Porte-parole / Mediensprecherin; M 079 789 04 89; cgodat@pssuisse.ch / cgodat@spschweiz.ch; www.pssuisse.ch / www.spschweiz.ch,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-727.html
235,728,Buchpräsentation,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 31.08.2007 14:30,Fredi Krebs; Tel. 061 641 11 48,NR Andreas Gross,"Attachments   Fahrplanwechsel - Für mehr Demokratie und Solidarität und weniger Blocher (PDF, 539 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-728.html
236,729,Studie MWSt-Kultur,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Mo 24.09.2007 10:15,Medienkonferenz,"Edgar R. Minder; Redaktor SGZ, Mitglied der Geschäftsleitung SGV; 031 380 14 41",Schweiz. Gewerbeverband SGV,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-729.html
237,730,Finanzpolitischer Apéro,Bernerhof Bern,Do 06.09.2007 11:30 - 13:00,Veranstaltung für Medienschaffende,Direktionssekretariat@efv.admin.ch,Eidg. Finanzverwaltung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-730.html
238,735,"Lancierung der Eidgenössischen Volksinitiative ""Für den Schutz vor Waffengewalt""",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 03.09.2007 14:00,Medienkonferenz,Claudine Godat; Porte-parole PS Suisse / Mediensprecherin SP Schweiz; 079 789 04 89,"Initiativkomitee, Koordination SP Schweiz",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-735.html
239,738,Moritz Leuenberger präsentiert Aktionspläne zu Energieeffizienz und erneuerbaren Energien,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral; Centro media di Palazzo federale Bern,Mo 03.09.2007 11:00,Medienkonferenz,Pressedienst UVEK; Service de presse et infromation DETEC; Servizio stampa DATEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-738.html
240,739,Die Höheren Fachschulen organisieren sich,Musikschule Konservatorium Bern; Kramgasse 36 3011 Bern,Di 18.09.2007 14:00 - 15:30,"Gründungsversammlung der Konferenz HF; Teilnehmerinnen und Teilnehmer u.a.: Christine Egerszegi, Nationalratspräsidentin; Johann Schneider-Amann, Nationalrat; Hugo Fasel, Nationalrat","Martin Eppler; Konferenz der Höheren Fachschulen; Tel. 062 752 81 11, Mobile 079 686 71 72; martin.eppler@bluewin.ch",Konferenz der Höheren Fachschulen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-739.html
241,740,Forum Kultur und Politik,Politforum im Käfigturm 3003 Bern,Mi 19.09.2007 12:45,Gespräch zur Filmpolitik mit Nicolas Bideau (Sektionschef Bundesamt für Kultur) und Samir (Filmer und Produzent),"Claudine Godat, SP Schweiz, Mediensprecherin, 031 329 69 82",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-740.html
242,741,Entscheid der WEKO zum Zusammenschluss Migros - Denner,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Di 04.09.2007 14:15,Medienkonferenz,"Antonio Tummarello, WEKO; Tel 031 324 96 70",Wettbewerbskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-741.html
243,742,PotentiELLE: für mehr weibliches Unternehmertum,"Seminarzentrum ""Bocken"" 8810 Horgen ZH",Mo 17.09.2007 09:45 - 17:00,Tagung / Konferenz mit Bundesrätin Doris Leuthard,"Kommunikation EVD, Tel. 031 322 20 07","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-742.html
244,743,BAFU-Entscheid zu Freisetzungsversuchen mit gentechnisch veränderten Pflanzen,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral; Centro dei media di Palazzo federale Bern,Di 04.09.2007 11:45,Medienkonferenz,"Rebekka Reichlin, Informationsbeauftragte BAFU; Tel. 031322 92 46",Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-743.html
245,744,Einladung zur Konferenz PotentiELLE für mehr weibliches Unternehmertum,"Seminarzentrum ""Bocken""; Centre de séminaires « Bocken » 8810 Horgen",So 31.12.2006 09:45 - 17:00 Abgesagt,"46 Prozent der Frauen in der Schweiz sind arbeitstätig. Aber im Verhältnis zu den Männern sind deutlich weniger Unternehmerinnen oder Frauen in leitender Position anzutreffen. Wenn wir uns im internationalen Wettbewerb behaupten und den Standort Schweiz stärken wollen, sollten Frauen besser in der Arbeitswelt integriert und ihr Potential besser ausgeschöpft werden. Wichtig ist dies auch aus demographischer Sicht; wir sind auf diese Arbeitskräfte angewiesen. ; Bundesrätin Doris Leuthard als Vorsteherin des Eidgenössischen Volkswirtschaftsdepartements möchte erreichen, dass sich die Wirtschaft der heutigen Situation bewusst wird und die Frauen effizient fördert. Praktisch alle können auf ihrer Ebene dazu beitragen, dass sich Frauen besser positionieren und Karriere machen. An der Konferenz PotentiELLE für mehr weibliches Unternehmertum erwartet die EVD-Vorsteherin, dass sich die Wirtschaftsführerinnen und Wirtschaftsführer konkrete Ziele setzen. Medienvertreterinnen und -vertreter können an der ganzen Tagung teilnehmen oder nur an der Pressekonferenz. Da der Platz begrenzt ist, bitten wird Sie, sich per Mail für die Tagung/die Pressekonferenz anzumelden.; Die Konferenz PotentiELLE findet statt am: Montag, den 17. September 2007, 9.45 - 17.00; Seminarzentrum ""Bocken"", 8810 Horgen/ZH; ; Anmeldungen bis Mittwoch, 12. September, an: Für die ganze Tagung inkl. Pressekonferenz: geraldine.goncalves@gs-evd.admin.ch; Nur für die Pressekonferenz (12.30 Uhr): info@gs-evd.admin.ch","Christophe Hans, Chef Information EVD, Tel. 031 322 39 60, Mobile 079 705 14 57; Evelyn Kobelt, Pressesprecherin EVD, Tel. 031 322 20 59, Mobile 079 301 71 72","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-744.html
246,745,"Kulturprojekt des Bundes für die EURO 08 ""1924 - Wir holen uns den Titel zurück""",Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mi 03.10.2007 10:00 - 11:00 Abgesagt,Medienkonferenz,Thomas Moser; Stabsstelle Direktion BAK / Etat-major Direction OFC; 031 322 78 36,Bundesamt für Kultur,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-745.html
247,747,Mitgliederversammlung,Kultur-Casino 3011 Bern,Do 04.10.2007 11:30 - 14:00,Mit Bundesrätin Doris Leuthard,LITRA Informationsdienst für den öffentlichen Verkehr; Verkehrsforum; Spitalgasse 30/Postfach 7123; 3011 Bern; Tel. 031/328 32 32,LITRA/Verkehrsforum,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-747.html
248,750,Schlussveranstaltung Public Private Partnership - Schule im Netz (PPP-SiN),Naturhistorisches Museum; Bernastrasse 15 3005 Bern,Fr 07.09.2007 10:00 - 12:00,"In Zusammenarbeit mit educa.ch, EDK, Swisscom; An der Veranstaltung nehmen teil: Bundesrätin Doris Leuthard, Vorsteherin des Eidg. Volkswirtschaftsdepartementes; Isabelle Chassot, Präsidentin EDK; Stefan Nünlist, Leiter Group Communications und Mitglied der Konzernleitung Swisscom","Jean-Luc Barras, educa.ch, Schweizer Medienistitut für Bildung und Kultur; Tel. 031 300 55 50; Beat Hotz-Hart, Bundesamt für Berufsbildung und Technologie; Tel. 031 322 21 30",Bundesamt für Berufsbildung und Technologie (BBT) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-750.html
249,751,Aus der Schuldenfalle in die Freiheit,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Fr 14.09.2007 11:30,Medienkonferenz,"Niklaus Hari, Leiter Kommunikation EVP; 079 202 72 27",EVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-751.html
250,753,Erhaltung naturnaher Kulturlandschaften,"Historisches Schiff ""Neptune""; barque ""Neptune""; quai Marchand des Eaux-Vives Genf",Fr 14.09.2007 11:45,Medienkonferenz,"Zum Fonds Landschaft Schweiz FLS / pour les activités du FSP: Bruno Vanoni; Informationsbeauftrager; Tel. 031 350 11 54, vanoni@fls-fsp.ch; Pour les projets de protection du patrimoine/ Zum Engagement des Kantons Genf: Mme Christina Meissner; Chargée de communication, Département du territoire; tél. 022 327 80 94 ou 079 400 15 76, christina.meissner@etat.ge.ch",Fonds Landschaft Schweiz (FLS) und Regierung des Kantons Genf,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-753.html
251,758,Verschwörung gegen BR Blocher,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Do 06.09.2007 14:00,Medienkonferenz,"Roman S. Jäggi, Pressesprecher SVP",SVP/UDC,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-758.html
252,759,Fünf Jahre nach dem Beitritt der Schweiz zur UNO - eine Standortbestimmung,Medienzentrum Bundeshaus; Centre de presse du Palais fédéral Bern,Mo 10.09.2007 09:30,Medienkonferenz mit Bundespräsidentin Micheline Calmy-Rey,Lars Knuchel; stv. Infochef EDA / Chef adjoint de l'information DFAE; 031 322 30 21,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-759.html
